ID;EXTERNAL_ID;Успешных платежей за 180 дней
74668;28666462@61662658|phiz-gate-cpfl-skb;78
66679;!BSKS@3134_BSKS|phiz-gate-enisey;78
99800;122449-48@122449-48|urn:sbrfsystems:54-asbil;78
100406;134543-56@134543-56|urn:sbrfsystems:54-asbil;78
60949;10365781020@10365781011|urn:sbrfsystems:49-ufo;78
81361;MASTD8636@ASBC|phiz-gate-cpfl-dvb;78
67008;!FSST@6500_FSST|phiz-gate-enisey;78
62863;4480326@162674725|phiz-gate-gorod;78
33316;61869512@73737980|gorod-altaj;78
100004;128830-56@128830-56|urn:sbrfsystems:54-asbil;78
38129;3386237898@3386237880|urn:sbrfsystems:49-ufo;78
72673;123561364@123561513|urn:sbrfsystems:52-isppn;78
45743;90038917@90039308|urn:sbrfsystems:55-isppn;78
47848;TTT398635@ASBC|phiz-gate-cpfl-dvb;78
37861;3190061571@3190061567|urn:sbrfsystems:49-ufo;78
89968;6872513@118111929|urn:sbrfsystems:55-isppn;78
53885;VLD_UNR17@VLD_UNR17|urn:sbrfsystems:42-yenisei;78
72448;118493240@134222435|urn:sbrfsystems:52-isppn;78
44734;49819044@84968264|urn:sbrfsystems:55-isppn;78
26909;420336_16@NSK_24|urn:sbrfsystems:42-yenisei;78
62563;103176255@162676965|phiz-gate-gorod;78
54482;TTT911437@ASBC|phiz-gate-cpfl-dvb;78
94754;10701154705@10701154694|urn:sbrfsystems:49-ufo;78
45112;64490417@84996530|urn:sbrfsystems:55-isppn;78
45026;57645126@57646556|urn:sbrfsystems:55-isppn;78
45029;57647423@57648085|urn:sbrfsystems:55-isppn;78
68320;TAR_G068@TAR_G068|urn:sbrfsystems:42-yenisei;78
49652;SBOL_HOH@T_HOHL_7|urn:sbrfsystems:42-yenisei;78
110624;34037@2715|urn:sbrfsystems:99-rbc;78
48292;3014770627@3014770625|urn:sbrfsystems:49-ufo;78
70427;71584301@72919656|urn:sbrfsystems:55-isppn;78
28615;633100003_63701_00_07@633100003|urn:sbrfsystems:40-cpfl;78
7724;78434588@352501001|phiz-gate-gorod-sb;78
94899;12836359140@3014844758|urn:sbrfsystems:49-ufo;78
108283;168901-05@168901-05|urn:sbrfsystems:54-asbil;77
66508;1783_01479_00_00@1783|urn:sbrfsystems:16-cpfl;77
12004;50055548@50407853|phiz-gate-cpfl-skb;77
105858;98605-54@98605-54|urn:sbrfsystems:54-asbil;77
65265;9400004807@3014852526|urn:sbrfsystems:49-ufo;77
24763;SZV9070@ASBC|phiz-gate-cpfl-dvb;77
26412;800000046_62641_00_07@800000046|urn:sbrfsystems:40-cpfl;77
89768;81004635@81004791|urn:sbrfsystems:55-isppn;77
44282;26917964@78642238|urn:sbrfsystems:55-isppn;77
56081;630000161_63701_00_07@630000161|urn:sbrfsystems:40-cpfl;77
45211;72361973@72363091|urn:sbrfsystems:55-isppn;77
94925;13908820185@13908737316|urn:sbrfsystems:49-ufo;77
90391;27510_61203_00_01@27510|phiz-gate-cpfl-cchb;77
45557;81136812@81136990|urn:sbrfsystems:55-isppn;77
44963;55988659@55988766|urn:sbrfsystems:55-isppn;77
37293;3014744489@3014744487|urn:sbrfsystems:49-ufo;77
39768;TTTA19070@ASBC|phiz-gate-cpfl-dvb;77
30792;18736741@52330177|gorod-altaj;77
2243;111906447@112607679|phiz-gate-gorod;77
111964;Org_34004@2791|urn:sbrfsystems:99-rbc;77
68792;6867998614@6455928640|urn:sbrfsystems:49-ufo;77
80079;14948483@56258426|gorod-bajkal;77
81344;170266090@170266121|phiz-gate-gorod;77
69981;98828023@98828046|urn:sbrfsystems:55-isppn;77
72623;122771920@133062197|urn:sbrfsystems:52-isppn;77
72314;113342@2213504|urn:sbrfsystems:52-isppn;77
71962;105436412@105436492|urn:sbrfsystems:52-isppn;77
34806;3812980@73718780|gorod-altaj;77
11936;79261826@352519501|phiz-gate-gorod-sb;77
101349;150567-11@150567-11|urn:sbrfsystems:54-asbil;77
89761;79310426@79311815|urn:sbrfsystems:55-isppn;77
33251;20811691@73766280|gorod-altaj;77
37192;10654323986@10001618419|urn:sbrfsystems:49-ufo;77
49286;5571776246@5571770845|urn:sbrfsystems:49-ufo;77
44608;47664199@47685652|urn:sbrfsystems:55-isppn;77
38291;3562853610@3562853507|urn:sbrfsystems:49-ufo;77
44993;56842463@56851354|urn:sbrfsystems:55-isppn;77
62555;DST21070@ASBC|phiz-gate-cpfl-dvb;77
26099;00EMD_PI@3129_UODV|phiz-gate-enisey;77
46522;964355@72470967|phiz-gate-cpfl-skb;77
26137;STS@3128_STS|phiz-gate-enisey;77
105953;114818986@114819658|urn:sbrfsystems:55-isppn;77
70678;91106733@97317432|gorod-altaj;76
28512;64246356@64246416|phiz-gate-cpfl-skb;76
70153;94758909@94759650|urn:sbrfsystems:55-isppn;76
73047;132589310@133051034|urn:sbrfsystems:52-isppn;76
99015;108195-69@108195-69|urn:sbrfsystems:54-asbil;76
92202;118785410@118785650|urn:sbrfsystems:55-isppn;76
86725;165699-05@165699-05|urn:sbrfsystems:54-asbil;76
85322;158734-54@158734-54|urn:sbrfsystems:54-asbil;76
48313;3014771156@3014771154|urn:sbrfsystems:49-ufo;76
76908;160092200@160092229|phiz-gate-gorod;76
16178;131601922@131614630|phiz-gate-gorod;76
24636;BAG7718@ASBC|phiz-gate-cpfl-dvb;76
110628;34045@2719|urn:sbrfsystems:99-rbc;76
45728;89796934@89796975|urn:sbrfsystems:55-isppn;76
63595;TTT911657@ASBC|phiz-gate-cpfl-dvb;76
26133;SPEK@3128_SPEK|phiz-gate-enisey;76
111165;Org_31520@3661|urn:sbrfsystems:99-rbc;76
102044;158211-69@158211-69|urn:sbrfsystems:54-asbil;76
37738;3187331186@3187331182|urn:sbrfsystems:49-ufo;76
48330;3014771608@3014771606|urn:sbrfsystems:49-ufo;76
39772;TTTDG8567@ASBC|phiz-gate-cpfl-dvb;76
98317;3014844816@3014844758|urn:sbrfsystems:49-ufo;76
68361;ESER@3128_ESER|phiz-gate-enisey;76
50644;154744791@154905406|phiz-gate-gorod;76
24693;GDR9070@ASBC|phiz-gate-cpfl-dvb;76
99300;117123-69@117123-69|urn:sbrfsystems:54-asbil;76
105312;91892-54@91892-54|urn:sbrfsystems:54-asbil;76
101334;150047-11@150047-11|urn:sbrfsystems:54-asbil;76
48444;3014774170@3014774168|urn:sbrfsystems:49-ufo;76
81545;TAR_G099@TAR_G099|urn:sbrfsystems:42-yenisei;76
66477;GRKC9070@ASBC|phiz-gate-cpfl-dvb;76
105963;115770943@115780981|urn:sbrfsystems:55-isppn;76
45076;59344427@59758145|urn:sbrfsystems:55-isppn;76
71867;104635475@104635492|urn:sbrfsystems:52-isppn;76
70772;40330_85701_00_00@40330|urn:sbrfsystems:44-cpfl;76
72460;118729878@118730049|urn:sbrfsystems:52-isppn;76
30065;87402571@87402571|phiz-gate-gorod-sb;76
2286;134670006@134707347|phiz-gate-gorod;76
26142;UYUTZP@3134_UYUT|phiz-gate-enisey;76
48677;3057437843@3057437840|urn:sbrfsystems:49-ufo;76
80359;8897498@11442927|gorod-bajkal;76
34801;UFO8636@ASBC|phiz-gate-cpfl-dvb;76
81022;42008373@56508186|gorod-bajkal;76
112314;ERK8636@ASBC|phiz-gate-cpfl-dvb;75
29652;ENER_KEZ@3104_ENER|phiz-gate-enisey;75
99486;118045-48@118045-48|urn:sbrfsystems:54-asbil;75
81380;482753@63008342|phiz-gate-cpfl-skb;75
26843;62277513@62277765|phiz-gate-cpfl-skb;75
44110;UKLIK8635@ASBC|phiz-gate-cpfl-dvb;75
101929;157791-46@157791-46|urn:sbrfsystems:54-asbil;75
80352;7006201@20148609|gorod-bajkal;75
45098;63488170@63488478|urn:sbrfsystems:55-isppn;75
45031;57649287@57650149|urn:sbrfsystems:55-isppn;75
73855;52898164@53171035|urn:sbrfsystems:52-isppn;75
62187;30167_52191_00_01@30167|phiz-gate-cpfl-cchb;75
52814;662144009_62381_00_07@662144009|urn:sbrfsystems:40-cpfl;75
51749;10642082803@9530744676|urn:sbrfsystems:49-ufo;75
107951;11428985520@11428985517|urn:sbrfsystems:49-ufo;75
38546;5215811862@5215810685|urn:sbrfsystems:49-ufo;75
77959;6388200@6508603|gorod-bajkal;75
45482;77970765@81443709|urn:sbrfsystems:55-isppn;75
98686;9664816758@9399949670|urn:sbrfsystems:49-ufo;75
76758;68701876@69540803|phiz-gate-cpfl-skb;75
71975;105954329@105954842|urn:sbrfsystems:52-isppn;75
71770;102941869@102942914|urn:sbrfsystems:52-isppn;75
24854;ZAR8635@ASBC|phiz-gate-cpfl-dvb;75
100109;130391-56@130391-56|urn:sbrfsystems:54-asbil;75
39187;9412016145@7212856874|urn:sbrfsystems:49-ufo;75
81335;VLD_VKS_@VLD_VKS_|urn:sbrfsystems:42-yenisei;75
69016;108806264@108806390|urn:sbrfsystems:55-isppn;75
25108;129172639@134657990|phiz-gate-gorod;75
66158;162618879@162619034|phiz-gate-gorod;75
107835;15129_00303_00_01@15129|phiz-gate-cpfl-cchb;75
71418;13071_50301_00_01@13071|phiz-gate-cpfl-cchb;75
73301;134087330@134103528|urn:sbrfsystems:52-isppn;75
70758;37894_19099_00_01@37894|urn:sbrfsystems:44-cpfl;75
70835;42069_19098_00_01@42069|urn:sbrfsystems:44-cpfl;75
30220;VLD_EF127@VLD_EF127|urn:sbrfsystems:42-yenisei;75
50380;35190_52581_00_01@35190|phiz-gate-cpfl-cchb;75
62848;26850317@162671402|phiz-gate-gorod;75
60700;10802414571@9399950889|urn:sbrfsystems:49-ufo;75
1176;KUR_VOD@3140_VOD|phiz-gate-enisey;75
99794;122434-48@122434-48|urn:sbrfsystems:54-asbil;75
69438;70173371@70174939|urn:sbrfsystems:55-isppn;75
82587;85487732@85568147|urn:sbrfsystems:55-isppn;75
45298;73573390@73749735|urn:sbrfsystems:55-isppn;75
76933;162618479@162618530|phiz-gate-gorod;75
44238;24340642@60461658|urn:sbrfsystems:55-isppn;75
35470;KRV_DSOM7@KRV_DSOM|urn:sbrfsystems:42-yenisei;75
102033;158177-54@158177-54|urn:sbrfsystems:54-asbil;75
38967;7470816368@7283747163|urn:sbrfsystems:49-ufo;74
29331;ARS127718@ASBC|phiz-gate-cpfl-dvb;74
76537;26589640@129200987|phiz-gate-gorod;74
69073;110960@72224229|urn:sbrfsystems:55-isppn;74
45492;7860348@60435394|urn:sbrfsystems:55-isppn;74
50649;154744797@154905193|phiz-gate-gorod;74
1627;6928790@17833961|phiz-gate-gorod;74
110568;33903@2654|urn:sbrfsystems:99-rbc;74
98392;10249532667@10249532664|urn:sbrfsystems:49-ufo;74
92835;85219667@85219796|urn:sbrfsystems:55-isppn;74
80093;15771139@56253124|gorod-bajkal;74
69323;55477408@55478015|urn:sbrfsystems:55-isppn;74
44700;48986249@77889578|urn:sbrfsystems:55-isppn;74
44367;411358@82581301|urn:sbrfsystems:55-isppn;74
115853;7177919098@4198276679|urn:sbrfsystems:49-ufo;74
91673;72020394@72020651|urn:sbrfsystems:55-isppn;74
37620;3040716290@3040716287|urn:sbrfsystems:49-ufo;74
79773;160151182@160151368|phiz-gate-gorod;74
44886;53712463@53712573|urn:sbrfsystems:55-isppn;74
62838;23720489@162673475|phiz-gate-gorod;74
14802;UF0119_06@GOR_11_7|urn:sbrfsystems:42-yenisei;74
47903;TTTV23635@ASBC|phiz-gate-cpfl-dvb;74
57366;TTT97862@ASBC|phiz-gate-cpfl-dvb;74
2285;134670005@134707343|phiz-gate-gorod;74
115288;16375405971@16375299791|urn:sbrfsystems:49-ufo;74
45411;75495017@76163885|urn:sbrfsystems:55-isppn;74
44321;34366315@79708466|urn:sbrfsystems:55-isppn;74
72442;117832863@117889065|urn:sbrfsystems:52-isppn;74
48302;3014770863@3014770861|urn:sbrfsystems:49-ufo;74
62132;26560_61210_00_01@26560|phiz-gate-cpfl-cchb;74
24668;DG407718@ASBC|phiz-gate-cpfl-dvb;74
14827;UF0269_99@T_VAT9_42|urn:sbrfsystems:42-yenisei;74
52205;FSS9070@ASBC|phiz-gate-cpfl-dvb;74
48029;10768551380@10768538320|urn:sbrfsystems:49-ufo;74
82149;116024480@116024721|urn:sbrfsystems:55-isppn;74
37377;3014765857@3014765855|urn:sbrfsystems:49-ufo;74
82160;116995045@116995895|urn:sbrfsystems:55-isppn;74
68994;108644819@108644891|urn:sbrfsystems:55-isppn;74
69085;112792@72237951|urn:sbrfsystems:55-isppn;74
26925;420352_45@NSK_40|urn:sbrfsystems:42-yenisei;74
1639;75739946@75850415|phiz-gate-gorod;74
35530;25210257@68771296|phiz-gate-cpfl-skb;74
57364;TTT95433@ASBC|phiz-gate-cpfl-dvb;74
91638;62742141@62743943|urn:sbrfsystems:55-isppn;74
85303;158706-54@158706-54|urn:sbrfsystems:54-asbil;74
39177;9342846196@9342794850|urn:sbrfsystems:49-ufo;74
75271;13747470@135732621|urn:sbrfsystems:52-isppn;74
73032;132456206@132457213|urn:sbrfsystems:52-isppn;74
68858;105037827@105060946|urn:sbrfsystems:55-isppn;74
39153;9025134457@9025101137|urn:sbrfsystems:49-ufo;74
44102;TTTY02635@ASBC|phiz-gate-cpfl-dvb;74
35526;25210141@68743123|phiz-gate-cpfl-skb;74
45239;73032104@73032137|urn:sbrfsystems:55-isppn;74
45288;73528395@73748304|urn:sbrfsystems:55-isppn;74
81198;39988007@56340086|gorod-bajkal;74
110257;2715@4954|urn:sbrfsystems:99-rbc;73
16325;99166442@100023870|phiz-gate-gorod;73
44395;42427588@42432618|urn:sbrfsystems:55-isppn;73
75679;31956800@31956864|phiz-gate-cpfl-skb;73
27814;MRD_STRH@MRD_STRH|urn:sbrfsystems:42-yenisei;73
96309;11106474@41459604|urn:sbrfsystems:55-isppn;73
94418;49868_04604_00_01@49868|phiz-gate-cpfl-cchb;73
56949;9713520481@9713436907|urn:sbrfsystems:49-ufo;73
72556;120878100@134584236|urn:sbrfsystems:52-isppn;73
44084;TTTUP9071@ASBC|phiz-gate-cpfl-dvb;73
113016;160533-46@160533-46|urn:sbrfsystems:54-asbil;73
45593;81894089@81894127|urn:sbrfsystems:55-isppn;73
52250;TIHD9070@ASBC|phiz-gate-cpfl-dvb;73
37254;3014716275@3014716273|urn:sbrfsystems:49-ufo;73
45034;57650381@57650520|urn:sbrfsystems:55-isppn;73
45469;77896707@78675688|urn:sbrfsystems:55-isppn;73
24760;SRT9070@ASBC|phiz-gate-cpfl-dvb;73
73847;52757840@52893437|urn:sbrfsystems:52-isppn;73
68891;105217915@105772915|urn:sbrfsystems:55-isppn;73
46707;11255826392@7954675905|urn:sbrfsystems:49-ufo;73
50400;35272_52588_00_01@35272|phiz-gate-cpfl-cchb;73
111198;Org_31629@3688|urn:sbrfsystems:99-rbc;73
44855;52561935@53053756|urn:sbrfsystems:55-isppn;73
67669;30373_52264_00_01@30373|phiz-gate-cpfl-cchb;73
24645;CHA9070@ASBC|phiz-gate-cpfl-dvb;73
14813;UF0163_99@TSJ_BU_42|urn:sbrfsystems:42-yenisei;73
110607;33987@2700|urn:sbrfsystems:99-rbc;73
96256;5608068587@5608063174|urn:sbrfsystems:49-ufo;73
92750;47380776@47381572|urn:sbrfsystems:55-isppn;73
60992;3014758229@3014758199|urn:sbrfsystems:49-ufo;73
78205;43226882@43227039|gorod-bajkal;73
44376;41448991@41451250|urn:sbrfsystems:55-isppn;73
53070;DSKMS079C@ASBC|phiz-gate-cpfl-dvb;73
72830;127274661@134467702|urn:sbrfsystems:52-isppn;73
69775;85919454@85924614|urn:sbrfsystems:55-isppn;73
26406;800000033_62743_00_07@800000033|urn:sbrfsystems:40-cpfl;73
62874;6470502@162671316|phiz-gate-gorod;73
104183;76537-54@76537-54|urn:sbrfsystems:54-asbil;73
64236;13225329508@4581631250|urn:sbrfsystems:49-ufo;73
37680;3178186519@3178185426|urn:sbrfsystems:49-ufo;73
48149;3014767778@3014767776|urn:sbrfsystems:49-ufo;73
96086;SSP8635@ASBC|phiz-gate-cpfl-dvb;72
66647;420900_14@RSCH4343|urn:sbrfsystems:42-yenisei;72
48030;10803920805@10803872631|urn:sbrfsystems:49-ufo;72
76231;115900727@115923034|urn:sbrfsystems:55-isppn;72
73811;4414459@4414479|urn:sbrfsystems:52-isppn;72
47766;DSIVA4141@ASBC|phiz-gate-cpfl-dvb;72
14847;UF0812_01@DUB_2_42|urn:sbrfsystems:42-yenisei;72
49913;10695123067@9530532413|urn:sbrfsystems:49-ufo;72
24739;PAD9070@ASBC|phiz-gate-cpfl-dvb;72
15296;5998953@73532480|gorod-altaj;72
61700;12506_50276_00_01@12506|phiz-gate-cpfl-cchb;72
111947;Org_33950@2775|urn:sbrfsystems:99-rbc;72
48059;11314269834@4581631250|urn:sbrfsystems:49-ufo;72
74447;98030377@98030426|urn:sbrfsystems:52-isppn;72
54488;VLD_IPOVF@VLD_IPOVF|urn:sbrfsystems:42-yenisei;72
54112;10652242788@3996663695|urn:sbrfsystems:49-ufo;72
53657;2005966_17117_00_00@2005966|urn:sbrfsystems:16-cpfl;72
5764;7670578@7670578|phiz-gate-gorod-sb;72
5902;22575517@22575517|phiz-gate-gorod-sb;72
63458;117838455@161935192|phiz-gate-gorod;72
113269;170717-54@170717-54|urn:sbrfsystems:54-asbil;72
110571;33907@2657|urn:sbrfsystems:99-rbc;72
94764;10747563079@5050018156|urn:sbrfsystems:49-ufo;72
92845;90975006@90975364|urn:sbrfsystems:55-isppn;72
38133;3396313477@3396313473|urn:sbrfsystems:49-ufo;72
69518;74232410@74232973|urn:sbrfsystems:55-isppn;72
73856;52898278@53172320|urn:sbrfsystems:52-isppn;72
14784;UF0050_06@TSJ_USP_7|urn:sbrfsystems:42-yenisei;72
28493;41401756@41638526|phiz-gate-cpfl-skb;72
91697;73223492@73223527|urn:sbrfsystems:55-isppn;72
85240;158511-56@158511-56|urn:sbrfsystems:54-asbil;72
78636;TAR_G066@TAR_G066|urn:sbrfsystems:42-yenisei;72
74725;69231326@69240417|phiz-gate-cpfl-skb;72
69465;71584350@73037315|urn:sbrfsystems:55-isppn;72
115014;TTT186360@ASBC|phiz-gate-cpfl-dvb;72
107958;15640503099@9399950868|urn:sbrfsystems:49-ufo;72
102403;160118-05@160118-05|urn:sbrfsystems:54-asbil;72
80433;2007882@40811364|gorod-bajkal;72
102955;164323-48@164323-48|urn:sbrfsystems:54-asbil;72
79647;145898328@145900055|phiz-gate-gorod;72
45473;77897137@78537602|urn:sbrfsystems:55-isppn;72
62982;14549397@86308980|gorod-altaj;72
65991;140339959@140339995|phiz-gate-gorod;72
99022;108202-69@108202-69|urn:sbrfsystems:54-asbil;72
101065;139293-11@139293-11|urn:sbrfsystems:54-asbil;72
54181;3151650567@3151650564|urn:sbrfsystems:49-ufo;72
5762;62560086@62560086|phiz-gate-gorod-sb;72
14808;UF0146_01@TGON_6056|urn:sbrfsystems:42-yenisei;72
45069;58570916@58571064|urn:sbrfsystems:55-isppn;72
94942;14681332837@14681332821|urn:sbrfsystems:49-ufo;72
99399;117638-69@117638-69|urn:sbrfsystems:54-asbil;71
57408;34377_52316_00_01@34377|phiz-gate-cpfl-cchb;71
38134;3396314067@3369349451|urn:sbrfsystems:49-ufo;71
76167;164624598@164624719|phiz-gate-gorod;71
55788;76403935@76404332|phiz-gate-cpfl-skb;71
74477;98859440@98861427|urn:sbrfsystems:52-isppn;71
91487;40519270@83769330|urn:sbrfsystems:55-isppn;71
80014;78643126@78657371|urn:sbrfsystems:55-isppn;71
78671;32591313@32591399|gorod-bajkal;71
75076;DEK48635@ASBC|phiz-gate-cpfl-dvb;71
53878;VLD_PROS@VLD_PROS|urn:sbrfsystems:42-yenisei;71
65321;134850149@136558082|phiz-gate-gorod;71
15293;5733012@73730380|gorod-altaj;71
62658;126481486@162675833|phiz-gate-gorod;71
48023;10696016325@10695966692|urn:sbrfsystems:49-ufo;71
80691;13705120607@12374093455|urn:sbrfsystems:49-ufo;71
73333;134253188@134253678|urn:sbrfsystems:52-isppn;71
38355;3914686411@3914686400|urn:sbrfsystems:49-ufo;71
49093;3752085820@3752085803|urn:sbrfsystems:49-ufo;71
49889;74160408@74160483|phiz-gate-cpfl-skb;71
65319;103339236@128964974|phiz-gate-gorod;71
112823;15943994753@9534609017|urn:sbrfsystems:49-ufo;71
109091;3397672671@3397672668|urn:sbrfsystems:49-ufo;71
72549;120432844@134087765|urn:sbrfsystems:52-isppn;71
24721;LER9070@ASBC|phiz-gate-cpfl-dvb;71
110614;33995@2705|urn:sbrfsystems:99-rbc;71
109119;6989271756@6970023655|urn:sbrfsystems:49-ufo;71
96336;115479445@115492431|urn:sbrfsystems:55-isppn;71
37652;3123955804@3014748595|urn:sbrfsystems:49-ufo;71
69126;21581601@53324263|urn:sbrfsystems:55-isppn;71
69186;46237318@46316384|urn:sbrfsystems:55-isppn;71
45385;75003810@77585558|urn:sbrfsystems:55-isppn;71
14870;007MD_PU@3102_UOSV|phiz-gate-enisey;71
61262;5947144@94924600|gorod-altaj;71
54852;1110077_30161_00_07@1110077|urn:sbrfsystems:16-cpfl;71
60947;10271534448@9713436907|urn:sbrfsystems:49-ufo;71
15735;UF0692_06@TSJ453_7|urn:sbrfsystems:42-yenisei;71
3646;43353820@43353820|phiz-gate-gorod-sb;71
94962;3605728527@3605728524|urn:sbrfsystems:49-ufo;71
90455;167089-11@167089-11|urn:sbrfsystems:54-asbil;71
68877;105094501@105099830|urn:sbrfsystems:55-isppn;71
75648;18746124@68353044|phiz-gate-cpfl-skb;71
40575;25559_51854_00_01@25559|phiz-gate-cpfl-cchb;71
93180;136601191@136601707|urn:sbrfsystems:52-isppn;71
94509;10197591765@9399949705|urn:sbrfsystems:49-ufo;71
36050;10074945933@10074894765|urn:sbrfsystems:49-ufo;71
81717;10633285543@10095162048|urn:sbrfsystems:49-ufo;71
45710;88671708@88671764|urn:sbrfsystems:55-isppn;71
49277;5444026725@5444026716|urn:sbrfsystems:49-ufo;71
44481;44462904@44463390|urn:sbrfsystems:55-isppn;71
44823;51701900@51746953|urn:sbrfsystems:55-isppn;71
104749;88763-54@88763-54|urn:sbrfsystems:54-asbil;71
104478;86223-54@86223-54|urn:sbrfsystems:54-asbil;70
32672;TTTRI9070@ASBC|phiz-gate-cpfl-dvb;70
45027;57645132@57647242|urn:sbrfsystems:55-isppn;70
66217;157521634@157521706|phiz-gate-gorod;70
40800;907671@70005482|phiz-gate-cpfl-skb;70
111353;Org_32947@3844|urn:sbrfsystems:99-rbc;70
38488;4758337114@3014777268|urn:sbrfsystems:49-ufo;70
37679;3178186515@3178185426|urn:sbrfsystems:49-ufo;70
73997;64640009@64780750|urn:sbrfsystems:52-isppn;70
26829;54268184@54268208|phiz-gate-cpfl-skb;70
110157;2512@4826|urn:sbrfsystems:99-rbc;70
111949;Org_33953@2777|urn:sbrfsystems:99-rbc;70
91869;91699285@91699315|urn:sbrfsystems:55-isppn;70
44479;444230@82580208|urn:sbrfsystems:55-isppn;70
70660;34070_19099_00_01@34070|urn:sbrfsystems:44-cpfl;70
41411;RAD167718@ASBC|phiz-gate-cpfl-dvb;70
66651;25676_61168_00_01@25676|phiz-gate-cpfl-cchb;70
57497;10607343910@9530583259|urn:sbrfsystems:49-ufo;70
104642;87717-54@87717-54|urn:sbrfsystems:54-asbil;70
48622;3014777868@3014777866|urn:sbrfsystems:49-ufo;70
79667;147737644@148114400|phiz-gate-gorod;70
80392;17424500@17901342|gorod-bajkal;70
80706;13705228966@12374093455|urn:sbrfsystems:49-ufo;70
44964;55996499@85006578|urn:sbrfsystems:55-isppn;70
69213;48030068@48031728|urn:sbrfsystems:55-isppn;70
32717;09000@#09000|urn:sbrfsystems:40-yenisei;70
26902;420224_14@NSK_18|urn:sbrfsystems:42-yenisei;70
49483;9647236212@9647236200|urn:sbrfsystems:49-ufo;70
37284;3014739041@3014739035|urn:sbrfsystems:49-ufo;70
48690;3101754175@3101754172|urn:sbrfsystems:49-ufo;70
78234;58716466@58716506|gorod-bajkal;70
76940;162721225@162737091|phiz-gate-gorod;70
62431;KRV_VGG@KRV_VGG|urn:sbrfsystems:42-yenisei;70
41754;500045_92501_00_05@500045|urn:sbrfsystems:16-cpfl;70
15042;UMAP@3114_UMAP|phiz-gate-enisey;70
111994;Org_34064@4754|urn:sbrfsystems:99-rbc;70
98432;10558283555@9530679667|urn:sbrfsystems:49-ufo;70
101739;155698-46@155698-46|urn:sbrfsystems:54-asbil;70
14801;UF0117_01@TTDV_6056|urn:sbrfsystems:42-yenisei;70
68821;101967028@101967123|urn:sbrfsystems:55-isppn;70
50571;TTT12C635@ASBC|phiz-gate-cpfl-dvb;70
47106;VATUT8635@ASBC|phiz-gate-cpfl-dvb;70
62938;99864990@162671514|phiz-gate-gorod;70
35543;28993013@68743042|phiz-gate-cpfl-skb;70
65662;TTT97993@ASBC|phiz-gate-cpfl-dvb;70
61357;79541209@79542181|phiz-gate-cpfl-skb;70
103232;166122-54@166122-54|urn:sbrfsystems:54-asbil;70
75965;130239248@130239282|phiz-gate-gorod;70
45506;79263836@79264436|urn:sbrfsystems:55-isppn;70
45051;58145195@58149384|urn:sbrfsystems:55-isppn;70
57495;10597473137@9530689961|urn:sbrfsystems:49-ufo;70
50403;35322_52673_00_01@35322|phiz-gate-cpfl-cchb;70
24670;DG447718@ASBC|phiz-gate-cpfl-dvb;70
26121;KR2@3128_KR2|phiz-gate-enisey;70
44349;392053@84951354|urn:sbrfsystems:55-isppn;70
111319;Org_32763@3806|urn:sbrfsystems:99-rbc;69
35506;16400977@68715112|phiz-gate-cpfl-skb;69
48150;3014767813@3014767811|urn:sbrfsystems:49-ufo;69
37866;3190061676@3190061672|urn:sbrfsystems:49-ufo;69
81201;40513802@40529454|gorod-bajkal;69
79504;8128407@56195538|gorod-bajkal;69
78005;1536342@37694321|gorod-bajkal;69
57251;2000139_17031_00_07@2000139|urn:sbrfsystems:16-cpfl;69
44046;TTT415702@ASBC|phiz-gate-cpfl-dvb;69
98463;10623302259@9530563066|urn:sbrfsystems:49-ufo;69
73927;62377110@62408555|urn:sbrfsystems:52-isppn;69
63440;108375314@161913709|phiz-gate-gorod;69
93176;136581117@136581247|urn:sbrfsystems:52-isppn;69
91678;72210285@72210742|urn:sbrfsystems:55-isppn;69
48291;3014770615@3014770613|urn:sbrfsystems:49-ufo;69
48245;3014769779@3014769777|urn:sbrfsystems:49-ufo;69
44796;51176894@51177057|urn:sbrfsystems:55-isppn;69
66372;36449228@96261982|gorod-altaj;69
50932;47799_52005_00_07@47799|urn:sbrfsystems:44-cpfl;69
50377;35177_52616_00_01@35177|phiz-gate-cpfl-cchb;69
